fase,region,lokasi,sumber,bujur,lintang
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706307,-6.715411
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706221,-6.715399
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707177,-6.715535
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706424,-6.715332
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706516,-6.714524
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707536,-6.71564
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.706456,-6.714278
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.707929,-6.714764
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707143,-6.715831
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.706857,-6.71533
6,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707356,-6.715991
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707268,-6.715853
3,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.707349,-6.71483
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707021,-6.715791
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.706641,-6.715664
3,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706304,-6.714427
3,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706172,-6.714766
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707008,-6.71526
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.707921,-6.714985
6,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707696,-6.71564
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.706456,-6.71473
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.707807,-6.715054
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706952,-6.715038
3,Semarang_Demak,03_Jepara03_SowanLor,Drone (rice field),110.677096,-6.687316
3,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706564,-6.714221
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707522,-6.715265
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707241,-6.715953
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.70693,-6.715506
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.70736,-6.715183
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707245,-6.715324
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.70674,-6.715297
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707125,-6.7153
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707584,-6.715484
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707813,-6.714731
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.706706,-6.715686
3,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706062,-6.715154
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.70731,-6.715119
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707812,-6.715183
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707908,-6.715086
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707064,-6.715088
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.706908,-6.714278
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.708033,-6.714493
3,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706879,-6.714324
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707182,-6.715125
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.707705,-6.715095
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.70678,-6.714565
3,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706584,-6.715424
3,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.707597,-6.714347
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.707989,-6.714677
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.706003,-6.715182
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707887,-6.715187
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706395,-6.71488
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.7063,-6.714891
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706598,-6.714547
6,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707791,-6.715662
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706679,-6.714584
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.708016,-6.714567
3,Semarang_Demak,03_Jepara03_SowanLor,Drone (rice field),110.676888,-6.686907
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.706386,-6.715582
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.708029,-6.714799
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706481,-6.714898
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.707583,-6.715062
3,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707361,-6.714279
6,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707735,-6.715502
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.706479,-6.715449
2,Semarang_Demak,04_Jepara04_Krasak,Drone (rice field),110.708062,-6.714581
6,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707818,-6.715273
6,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707875,-6.715574
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.70678,-6.715563
6,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707777,-6.715364
2,Semarang_Demak,04_Jepara04_Krasak,Drone (50x50),110.707645,-6.715293
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910727,-6.812839
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910478,-6.81115
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911415,-6.812373
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909887,-6.811844
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911446,-6.811448
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911511,-6.811933
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909854,-6.812126
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909623,-6.811528
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.91093,-6.812507
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910197,-6.811602
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.91093,-6.812055
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910867,-6.812082
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911368,-6.812575
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909819,-6.812406
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911453,-6.812169
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910853,-6.811378
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910931,-6.81115
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909839,-6.811575
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910025,-6.811603
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911051,-6.811222
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911383,-6.812507
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.91083,-6.811614
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910478,-6.812507
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911266,-6.812923
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909573,-6.811602
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.91093,-6.811603
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909505,-6.812368
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909574,-6.811803
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911383,-6.811603
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911,-6.811997
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910175,-6.81188
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911383,-6.811151
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911383,-6.812055
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910478,-6.811603
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911138,-6.812904
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910478,-6.812055
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911318,-6.812765
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910913,-6.811859
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911231,-6.811155
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911064,-6.811077
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910103,-6.812682
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909918,-6.811565
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910822,-6.812493
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910803,-6.812702
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910852,-6.812292
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909911,-6.811012
3,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910764,-6.811102
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909573,-6.812055
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909532,-6.81209
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.90952,-6.812589
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910182,-6.811276
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909791,-6.812634
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910067,-6.810908
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.911424,-6.811694
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910026,-6.81115
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909573,-6.812507
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910219,-6.81104
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.909776,-6.811232
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910025,-6.812055
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910124,-6.812447
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910025,-6.812507
2,Klambu,17_Kudus05_Tenggeles,Drone (rice field),110.910152,-6.812164
2,Klambu,14_Kudus02_Payaman.tif,Drone (rice field),110.868834,-6.859085
2,Klambu,15_Kudus03_Karangrowo,Drone (rice field),110.869737,-6.867226
2,Klambu,14_Kudus02_Payaman.tif,Drone (rice field),110.869287,-6.859537
2,Klambu,16_Kudus04_Ngemplak,Drone (rice field),110.857067,-6.861795
2,Klambu,14_Kudus02_Payaman.tif,Drone (rice field),110.868382,-6.859085
2,Klambu,16_Kudus04_Ngemplak,Drone (rice field),110.857059,-6.861674
2,Klambu,14_Kudus02_Payaman.tif,Drone (rice field),110.868885,-6.85898
3,Klambu,15_Kudus03_Karangrowo,Drone (rice field),110.870317,-6.867955
2,Klambu,15_Kudus03_Karangrowo,Drone (rice field),110.871465,-6.867569
